smiles,label0
Cc1cc(C(=O)O)cc(C(=O)OC[C@H]2C[C@@H]3CC[C@H](C2)O3)c1,0.0
N#Cc1nccnc1Oc1ccc(NC(=O)C(F)Cl)cc1,0.0
Cc1ccc(Nc2ccccc2C(=O)N2CCS(=O)(=O)CC2)cc1,0.0
Cn1nccc1C(=O)N1CCCC2(C/C=C/COc3ccccc3C(=O)NCCNC2=O)C1,0.0
O=C(NNC1=C(C(=O)C(F)(F)F)CCCC1)c1ccc(-c2ccccc2)cc1,0.0
CCn1ncc(C(=O)N2CC(CO)C3(CCN(c4ccc(C#N)c(C(F)(F)F)c4)CC3)C2)c1C,0.0
CC1CCC(C(C)C)C(OCC(=O)N2CCn3c(n[nH]c(=O)c3=O)C2)C1,0.0
O=C(O)C1CCCN(C(=O)c2cccc([N+](=O)[O-])c2N2CCOCC2)C1,0.0
c1cnc(N2CCN(Cc3ccc4c(c3)OCCO4)CC2)nc1,0.0
Oc1cc(O)c2c(c1)OC1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3C2C1O)OC(c1ccc(O)c(O)c1)C(O)C4,1.0
Oc1cc(O)c2c(c1)O[C@@]1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3[C@@H]2[C@H]1O)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C4,1.0
O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],1.0
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1,1.0
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,1.0
Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccccc2)c2ccc(F)cc2)CC1,1.0
COC(=O)[C@@H]1CN(C(=O)c2ccnc(OC(F)F)c2)C[C@H]1c1ccc(O)cc1,0.0
COc1cc(F)cc(CC(C)Nc2cnc(C(=O)O)cn2)c1,0.0
COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,1.0
COC(=O)c1sc(NC(=O)C=Cc2c(F)cccc2Cl)nc1C,0.0
CCOC(=O)c1sc(NC(=O)/C=C/c2c(F)cccc2Cl)nc1C,0.0
O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(OC(F)(F)F)ccc4F)cc3C2=O)C(=O)N1,1.0
COc1ccc2c(-c3ccc(O)c(C)c3)ccnc2c1,1.0
Cc1cc(-c2ccnc3cc(O)ccc23)ccc1O,1.0
CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1,1.0
O=C(c1ccc(Br)s1)N1CCN(CC(F)(F)F)CC1,0.0
CC(C)Cc1noc(COC(=O)Cc2csc(-c3nnc[nH]3)n2)n1,0.0
C/[N+]([O-])=N/CO[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,1.0
C/C=C/C#CC#C[C@@H](O)[C@@H](/C=C/CCCO)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,1.0
C[C@](O)(Cn1ccc2cc(F)ccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1.0
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,1.0
Cc1cc(-c2ccccc2)c(C(=O)C(=O)Nc2ccc(N3CCN(c4ncc(F)cn4)CC3)cc2)n1C,1.0
O=C(c1ccc2c(c1)CCO2)N1CCC2(CC1)OCCc1sccc12,0.0
Cc1c(F)c(Nc2ccc(-c3cn(C)cn3)cn2)cc2c1ncn2CC1CC1,1.0
Cc1ccc(NC(=O)CN(C)S(=O)Oc2ccc3c(c2)CCCC(=O)N3)cc1C,0.0
Cc1ccc(CC(CC(=O)NCCc2ccc3c(c2)OCO3)C(=O)O)cc1,1.0
CC(C)(C)OC(=O)N1CCCN(c2nc(-c3cccnc3)ccc2C#N)CC1,0.0
COc1ccc2nccc(NC(=O)c3cc([N+](=O)[O-])ccc3Cl)c2c1,1.0
COc1cc(CN(Cc2cc(=O)c(OC)co2)C2CC2)ccc1O,0.0
COc1ccc2c(c1OC)C(=O)OC2NNC(=O)c1ccc(Cl)cc1,0.0
